"","CHFEUR.X.Open","CHFEUR.X.High","CHFEUR.X.Low","CHFEUR.X.Close","CHFEUR.X.Volume","CHFEUR.X.Adjusted","CHFUSD.X.Open","CHFUSD.X.High","CHFUSD.X.Low","CHFUSD.X.Close","CHFUSD.X.Volume","CHFUSD.X.Adjusted","CHFCNY.X.Open","CHFCNY.X.High","CHFCNY.X.Low","CHFCNY.X.Close","CHFCNY.X.Volume","CHFCNY.X.Adjusted"
"1",0.83118999004364,0.83118999004364,0.830609977245331,0.83118999004364,0,0.83118999004364,1.00592494010925,1.00592494010925,1.00592494010925,1.00592494010925,0,1.00592494010925,6.23309993743896,6.23309993743896,6.14099979400635,6.23309993743896,0,6.23309993743896
"2",0.831690013408661,0.831950008869171,0.83118999004364,0.83160001039505,0,0.83160001039505,1.00553047657013,1.00564157962799,0.999250590801239,1.00593507289886,0,1.00593507289886,6.23649978637695,6.23729991912842,6.09240007400513,6.23649978637695,0,6.23649978637695
"3",0.832059979438782,0.832350015640259,0.831260025501251,0.832099974155426,0,0.832099974155426,0.994826853275299,0.996710896492004,0.98951119184494,0.994233429431915,0,0.994233429431915,6.19049978256226,6.19159984588623,6.14809989929199,6.19059991836548,0,6.19059991836548
"4",0.832220017910004,0.832560002803802,0.831260025501251,0.832229971885681,0,0.832229971885681,0.993739485740662,0.99594646692276,0.989325165748596,0.993838250637054,0,0.993838250637054,6.1725001335144,6.17350006103516,6.14010000228882,6.17269992828369,0,6.17269992828369
"5",0.832539975643158,0.832679986953735,0.831950008869171,0.832509994506836,0,0.832509994506836,0.988562345504761,0.990510880947113,0.982994198799133,0.988826274871826,0,0.988826274871826,6.12729978561401,6.14160013198853,6.09679985046387,6.12659978866577,0,6.12659978866577
"6",0.832570016384125,0.832690000534058,0.831950008869171,0.83253002166748,0,0.83253002166748,0.985396444797516,0.986514389514923,0.979144275188446,0.985474109649658,0,0.985474109649658,6.11390018463135,6.11929988861084,6.07149982452393,6.11359977722168,0,6.11359977722168
"7",0.832560002803802,0.832690000534058,0.831950008869171,0.832509994506836,0,0.832509994506836,0.981836080551147,0.985755860805511,0.980094254016876,0.982038497924805,0,0.982038497924805,6.09180021286011,6.11070013046265,6.07730007171631,6.09180021286011,0,6.09180021286011
"8",0.832499980926514,0.832690000534058,0.831950008869171,0.832560002803802,0,0.832560002803802,0.988210678100586,0.988533020019531,0.98145055770874,0.988318145275116,0,0.988318145275116,6.10939979553223,6.11310005187988,6.07849979400635,6.10920000076294,0,6.10920000076294
"9",0.832570016384125,0.832679986953735,0.831950008869171,0.832570016384125,0,0.832570016384125,0.985318779945374,0.987459301948547,0.978837490081787,0.985318779945374,0,0.985318779945374,6.10489988327026,6.11530017852783,6.05859994888306,6.10500001907349,0,6.10500001907349
"10",0.832599997520447,0.832690000534058,0.831950008869171,0.832589983940125,0,0.832589983940125,0.980680525302887,0.98603767156601,0.976696074008942,0.980872988700867,0,0.980872988700867,6.06580018997192,6.09929990768433,6.04120016098022,6.06580018997192,0,6.06580018997192
"11",0.83254998922348,1.15659999847412,0.831950008869171,0.83254998922348,0,0.83254998922348,0.981354236602783,1.36479640007019,0.978521466255188,0.981421709060669,0,0.981421709060669,6.07149982452393,8.1387996673584,6.04589986801147,6.07140016555786,0,6.07140016555786
"12",1.00569999217987,1.01830005645752,0.975539982318878,1.00510001182556,0,1.00510001182556,1.17068600654602,1.17616617679596,1.13655745983124,1.17041206359863,0,1.17041206359863,7.228600025177,7.29010009765625,7.0479998588562,7.22889995574951,0,7.22889995574951
"13",1.00720000267029,1.00759994983673,0.981029987335205,1.00740003585815,0,1.00740003585815,1.1649581193924,1.16619431972504,1.14077115058899,1.1652295589447,0,1.1652295589447,7.22639989852905,7.2367000579834,7.07880020141602,7.22440004348755,0,7.22440004348755
"14",0.979820013046265,0.992500007152557,0.977519989013672,0.979759991168976,0,0.979759991168976,1.13700973987579,1.15127789974213,1.13313162326813,1.13678991794586,0,1.13678991794586,7.05569982528687,7.14309978485107,7.03830003738403,7.05679988861084,0,7.05679988861084
"15",0.989610016345978,1.01380002498627,0.98649001121521,0.990140020847321,0,0.990140020847321,1.14337980747223,1.17536437511444,1.140380859375,1.14374601840973,0,1.14374601840973,7.09749984741211,7.28690004348755,7.0258002281189,7.09749984741211,0,7.09749984741211
"16",1.00020003318787,1.01499998569489,0.995800018310547,1.0003000497818,0,1.0003000497818,1.16225004196167,1.17296552658081,1.14865946769714,1.1621150970459,0,1.1621150970459,7.20690011978149,7.2701997756958,7.12629985809326,7.21430015563965,0,7.21430015563965
"17",1.01090002059937,1.02269995212555,1.00800001621246,1.0106999874115,0,1.0106999874115,1.14705204963684,1.15192770957947,1.13761758804321,1.1471836566925,0,1.1471836566925,7.10909986495972,7.1564998626709,7.07009983062744,7.11149978637695,0,7.11149978637695
"18",1.01810002326965,1.02100002765656,0.988839983940125,1.0188000202179,0,1.0188000202179,1.13494491577148,1.14105749130249,1.11370980739594,1.13494491577148,0,1.13494491577148,7.10279989242554,7.12099981307983,6.95510005950928,7.10939979553223,0,7.10939979553223
"19",0.985610008239746,0.99058997631073,0.963020026683807,0.985769987106323,0,0.985769987106323,1.1095085144043,1.11889362335205,1.09175074100494,1.1095085144043,0,1.1095085144043,6.92780017852783,6.97079992294312,6.80249977111816,6.92990016937256,0,6.92990016937256
